"id","brand","model","year","category","engine_capacity"
"9949552e410227782fbbf7d720a8aee2","Yamaha","Star Raider SCL",2015,"Custom / cruiser",1850
"99502f31b0d8692cc6089c6080ddf3e7","Kawasaki","Vulcan  900 Classic LT",2019,"Touring",900
"9952af991e1fd0ec2577b365e2bfde6a","Yamaha","XJ 600 S Diversion",2003,"Naked bike",600
"995a30d5454afff53d69738f63b59f7f","Suzuki","RM-Z250",2009,"Cross / motocross",250
"995f67924151611a171f552dcf7dcc9d","Yamaha","XJ 750 S",1984,"Classic",750
"9961c39b89ef066fb5a93e184016a63b","Roehr","1130 Superbike",2008,"Sport",1130
"9966c93882b698ed34b4eb74af34424c","Yamaha","XV 250 Virago",1995,"Custom / cruiser",250
"996b451c90fef2324739ec84dacfe8ed","Honda","GL 1800 Gold Wing",2005,"Touring",1830
"996e3a8da9e4853b5da4476775ddbb37","Ducati","Monster 1000",2005,"Naked bike",990
"996ec70c4b8c75ac902df7519c967b39","Harley-Davidson","CVO Street Glide",2017,"Touring",1870
"996f1dce33fef2a085bb3146b5848b30","Yamaha","FZ-09",2015,"Naked bike",850
"997683ef8362e788e64c20b7956b957d","Honda","GL1800 Gold Wing Deluxe",2010,"Touring",1830
"9979b7a6b5015d01e268de8e6e89be59","Gilera","Nexus 300 Simoncelli",2009,"Scooter",290
"997a51e10b6274d6518f955fcec78506","Kawasaki","Vulcan 2000 Classic LT",2012,"Custom / cruiser",2050
"997aee84ec9c91808c9b8eeeb47a6151","KTM","Adventure",1998,"Allround",610
"997de572dc640d3f2df6e71a6dfa5abd","Cagiva","750 Elefant",1995,"Enduro / offroad",750
"99836575466e7128a569f62d069f4193","BMW","K 1300 S",2009,"Sport",1290
"9984723c9d941a9e47dfb8a544a8aaf6","Moto Guzzi","Guzzi Breva 850",2009,"Naked bike",880
"998ce56b8ec69a5c7f464b52d46a0a72","Ducati","748 SPS",1998,"Sport",750
"99991552939009d6afc43df924a97991","Honda","NC750SA",2016,"Naked bike",750
"999939d352dd1f5edf9cff17dd915813","Aprilia","Tuareg 6.35 Wind",1989,"Enduro / offroad",350
"9999619c811dbf47cb00a7dd8733616b","Enfield","500 Bullet Sixty-Five",2003,"Classic",500
"999d69a96e916fbbd964595a39c5b898","Big Dog","Dog Ridgeback",2011,"Custom / cruiser",1920
"99a3e8f14273aea451618d5c5306fe92","Viper","Diablo",2009,"Custom / cruiser",2490
"99a96cf5e3a9b297817a26c64798da73","Triumph","Thruxton",2008,"Classic",870
"99b3ce50d1b2612de5029746f1aef9cc","Harley-Davidson","Street Glide Special",2016,"Touring",1690
"99b46d98334b6fb1f3f93acac34ba81b","MV Agusta","Agusta Rush 1000",2023,"Naked bike",1000
"99c2baa7e623159e7ce84c179f621341","Harley-Davidson","FXLR 1340 Low Rider Custom",1988,"Custom / cruiser",1340
"99ce4eb26800fa17efec8693f507cc42","MV Agusta","Agusta F3 800 Ago",2016,"Sport",800
"99ce5c4dab538853cefee4853502fa28","BMW","K 1600 GT Sport",2014,"Touring",1650
"99d89a6e72e235d91a2d4651aaaf4bad","Triumph","TR 6 Thunderbird",1983,"Allround",650
"99da3fcd4384851c39b53c25597b658e","Yamaha","XMAX 300 Tech MAX",2021,"Scooter",290
"99ddcf273d3c73d5b5b612259e438c65","Piaggio","Beverly Tourer 400",2008,"Scooter",400
"99ddd94577fd612487d000ef0ac38742","Bimota","YB9 SRI",1997,"Sport",600
"99de21f5e3156d12e90fdc45c5ef1837","Honda","CBX 550 F",1982,"Sport touring",570
"99de3320aa5d206300899e4a8f1273c1","Yamaha","FZR 600",1992,"Sport",600
"99e25ae1d9161d42e2f0ade7a90e5fa4","Aprilia","Tuono V4 1100 RR",2016,"Naked bike",1080
"99e4621e7d1c3ac5ca299cfc9afd699e","KTM","LC4 LSE",1997,"Enduro / offroad",610
"99e7d45d9758ecadd52dc962c36f3e77","Victory","Cory Ness Jackpot",2010,"Custom / cruiser",1730
"99ea128542c2f3bcd19b65aa9c937ceb","Honda","Interceptor DLX",2014,"Sport",780
"99ebe6979312084f6554fd41f05f3388","Yamaha","X-MAX 400",2014,"Scooter",400
"99ee4fcd577409ae77a793718095f56c","Honda","CRF250L",2019,"Enduro / offroad",250
"99f2fbffd41dacf41a56bd7bcdc9a5d1","BMW","R 80 GS",1980,"Allround",800
"99f4e92c8840736d8199af9462927a57","Voxan","Café Racer",2001,"Naked bike",1000
"99f5300e35f1a6aa4752f90a4969b29f","Victory","Cross Roads Classic",2013,"Touring",1740
"99f5bf37832f5257f7287607c4a22170","MV Agusta","Agusta Brutale 800 RR Pirelli",2018,"Naked bike",800
"99fb47376d5d76d07000e68b6fd2b7fc","Yamaha","XT660R",2015,"Enduro / offroad",660
"99fb7faa24c3be269e0510eaad8629b1","Harley-Davidson","XLH Sportster 883 Hugger",2003,"Custom / cruiser",880
"99fecc7c953418c4ecd6491140bbf0af","MV Agusta","Agusta F3 800 AGO",2014,"Sport",800
"99ff3630e20144853007f01abafc06f0","Yamaha","YZF-R6",2013,"Sport",600
"9a078d49e8153a662068c295057cacb7","Suzuki","Inazuma 400",2002,"Naked bike",400
"9a13735772a7e45a08f590d7b5388b10","Honda","SW-T600",2011,"Scooter",580
"9a16cb2adf3cf14ad08c8ff42870cced","Triumph","Tiger 1200 XCA",2019,"Allround",1220
"9a1c7be357395dd06c1659278b48c4b1","Gilera","Saturno 500",1989,"Speedway",490
"9a2058f2fa389cbe8a59052b0691ebb2","Kawasaki","GPZ 550",1988,"Sport touring",550
"9a25242e8894bf9d9edce43df6878d2b","Kawasaki","KLR 650",2016,"Super motard",650
"9a29739705493fcf43bdfabb3ee0577f","Yamaha","Road Star",2006,"Custom / cruiser",1670
"9a29ea3ee18a136d1e7cd2cc41308b57","KTM","250 EXC",2007,"Enduro / offroad",250
"9a2d322a75b65a4a92370ecd9cc5eddd","KTM","525 SX Racing",2004,"Cross / motocross",510
"9a379dbff47facf70d08fa41053f75b0","Cagiva","Xtra Raptor 1000",2006,"Naked bike",1000
"9a3d08112b535c926371d0c7f54b838e","Keeway","RKV 200",2013,"Naked bike",200
"9a3e83f257de96f5f68393442dc46627","Erik Buell Racing","Buell Racing 1190RX",2014,"Sport",1190
"9a42cdcfcc5a89d0196d858ad89717a3","KTM","400 EXC Racing",2007,"Enduro / offroad",400
"9a43b1cb75bd519da98531fc8de231f6","Benelli","BN 251",2020,"Naked bike",250
"9a442903254f579d95be9a461bf5205c","CCM","Heritage 71",2022,"Naked bike",600
"9a475b1019e5e1b893dcbed93f0e33ea","Piaggio","Beverly S 400 hpe",2021,"Scooter",400
"9a4826c6712969a00e567fe91c09fbdb","Kawasaki","Ninja ZX-10R",2017,"Sport",1000
"9a4cc82842b00334a7b66ddba23b1f96","Husqvarna","SM 610 S",2004,"Super motard",580
"9a4e4f6b34a374b452c37949aa6b7951","Ducati","Multistrada 1000 DS",2003,"Allround",990
"9a4faa2c2fa6d7fdc65d7a215f0af476","BMW","F 800 GS Adventure Travel",2014,"Enduro / offroad",800
"9a522be31c365886a5486d3357f49c0f","KTM","250 SX",2007,"Cross / motocross",250
"9a5f5763e7c6bc9bd7fb116f3e56ebd0","Husqvarna","SMR511",2014,"Super motard",480
"9a62cb88b37ce6c944ed25d60611f799","Aprilia","SXV 4.5",2008,"Super motard",450
"9a668faa6bbef343ec482f1781431ce3","Yamaha","FZR 250",1988,"Sport",250
"9a6b8e88691527b0d16f1c689db95b3f","Moto Guzzi","Guzzi 1000 S",1990,"Classic",950
"9a6de970ead8ad3f8d87095a3681e616","Honda","CX 650 C (reduced effect)",1983,"Sport touring",670
"9a7b247274771b8139a5bf98a05ce384","BMW","R 65 LS",1982,"Touring",650
"9a8a780a16ec0d730242ebcab5d3b269","Kawasaki","GPZ 900 R (reduced effect)",1989,"Sport",910
"9a954e7911fb8bf5125a5c8a59d74714","KTM","Enduro 250 TVC",1991,"Enduro / offroad",250
"9a9742f07c2336b67b73cb000681fe62","Harley-Davidson","883 Sportster Hugger",1997,"Custom / cruiser",880
"9a9debfc3fa7e5b01d21807602b49760","Yamaha","SCR 950",2017,"Classic",940
"9a9eb0fd621714a37a63df6256b17c04","Yamaha","TW 200 Electric",1992,"Enduro / offroad",200
"9aa002bc66042423e7edc213048ff209","Kawasaki","VN 750 Twin (reduced effect)",1989,"Custom / cruiser",750
"9aa48bb9f44444aa7dbbc073afd17ab7","Honda","CB 250 RSD",1985,"Sport touring",250
"9aa5d8fe6740731e3f3b7865ee39c848","BMW","F 650 GS SE",2012,"Enduro / offroad",800
"9aaf9aba10036bda49c815b1faddfc15","Kawasaki","Z 250 C",1980,"Classic",250
"9ab5d72fdf6421919c92d75046df6c2d","Yamaha","RD 250",1981,"Sport touring",250
"9ab9db5853d434b52a2f12ec2b8b2cd6","Yamaha","XT660R",2009,"Enduro / offroad",660
"9ac366b61a539a6b6eebc30464541ecb","Honda","NT700V Deauville",2009,"Sport touring",680
"9ac580c8099e43b39bd5f2b89ae02dda","Kawasaki","Tengai",1989,"Allround",650
"9ac659430bcf682463621980423a3dd9","Suzuki","Burgman 650 Exec",2009,"Scooter",640
"9ac8e57da62177c1b9a7fe23181cfe82","Honda","VFR 800 Interceptor ABS",2007,"Sport",780
"9ac9198dadf648d2f4a16170015cb78d","KTM","950 Supermoto Black",2006,"Super motard",940
"9acc1dfbf545e384b624aa3664d409b1","Harley-Davidson","Tri Glide Ultra",2020,"Touring",1870
"9acd7721fee7d516b6ee1cff404621c5","Kawasaki","ER-5",2002,"Naked bike",500
"9ad2923eb04e5d29e56c8c4b7f8c74d6","Harley-Davidson","FLTC 1340 Tour Glide Classic",1983,"Touring",1340
"9ae859d183ec4a7a111967fe6acc1570","Husaberg","FX 470 E",2002,"Cross / motocross",470
"9aeb91a5622e9cd49e6c959442d4ab18","Moto Guzzi","Guzzi Nevada Classic 750",2010,"Custom / cruiser",740
"9aebc0c675ef3ed7e390804c0456e0c7","KTM","Enduro 350",1989,"Enduro / offroad",340
"9aec89918a4e386fb7baf8390bb32507","Yamaha","Royal Star Venture S",2011,"Touring",1290
"9af3efab9e33d88fcfa5f185be730025","Yamaha","WR250F",2019,"Enduro / offroad",250
"9af9a640b0a30852d80016decb4bdd46","Honda","CBR300R",2017,"Sport",290
"9afec111f4c40c270fa7faf6fd321069","MV Agusta","Agusta F4 RR",2015,"Sport",1000
"9b03944d655f71c3609a721db7190c90","Kreidler","Supermoto 250 DD",2008,"Super motard",250
"9b0578cbd8ccc0cfb548f7de10ac2d63","Honda","XL650V Transalp",2007,"Sport touring",650
"9b0786e376b626b340a349a293267676","Cagiva","Raptor 650",2005,"Naked bike",640
"9b097ab7ff4388baa48560af44594521","Kawasaki","GPZ 750",1986,"Sport touring",740
"9b0b693154639d9dde1c65f2d769be83","BMW","R 1250 GS",2022,"Enduro / offroad",1250
"9b0bee7277903eabef8614a366bbc402","Suzuki","GSX 1100 EF",1985,"Enduro / offroad",1140
"9b143700d3a7e858dbc6a6f3f8484765","KTM","450 SMR",2004,"Super motard",450
"9b1974249926679407d59d72c2471c74","BMW","R 1250 GS Adventure",2019,"Enduro / offroad",1250
"9b1e1e66fd87c35ebddcc29ce1645ba5","Kawasaki","VN 1500 Classic Tourer Fi",2002,"Custom / cruiser",1470
"9b2aa49f06a175bc11d6d8c8b588fd79","Harley-Davidson","Sportster Iron 883",2019,"Custom / cruiser",880
"9b2d2b6c602862706038b756fc598d08","KTM","450 SMR",2010,"Super motard",450
"9b309357eb29c75b4d78c90d8addf77f","Kawasaki","ZX-7R Ninja",2000,"Sport",750
"9b3269cdb3500be122de3156547a9935","Kawasaki","GPZ 500 S",1995,"Sport",500
"9b34049f0c2b4fb1efd3174078ac13a7","Honda","CB650F",2017,"Naked bike",650
"9b3802706a7463cee3ea6e378475a19b","Honda","CB 1000 Super Four",1997,"Naked bike",1000
"9b3efee6006d754cd33663d5aa1210d7","Kawasaki","1400 GTR Grand Tourer",2011,"Touring",1350
"9b43eae4e325764962137201d515ecc3","BMW","R 65",1984,"Naked bike",650
"9b4776dc3d439b778b48856d6e4af185","Maico","500 Enduro",2001,"Enduro / offroad",500
"9b53b04d091faba115b310c588e4c27a","Big Dog","Dog Ridgeback",2008,"Custom / cruiser",1920
"9b561a8f1c86c106727855c828939b51","Harley-Davidson","XL 1200C Sportster 1200 Custom",2006,"Custom / cruiser",1200
"9b5acfe340fc7974f5d394b5aca08c8a","KTM","990 Adventure Dakar",2011,"Super motard",1000
"9b5be688d20a89ace9cf5df24c9b57d5","Harley-Davidson","883 Roadster",2011,"Custom / cruiser",880
"9b5db108f7674925b9a20ede58d3049d","Yamaha","MT-09 Tracer",2016,"Sport",850
"9b6221e92390a711049d415ac1d25035","TGB","X Large 300 EFI",2011,"Scooter",260
"9b67677460196d5e8f28fcebdf3df85f","Kawasaki","GTR 1000",1998,"Touring",1000
"9b6e78009f2a612c8f8a716d8f63ea9e","Triumph","Daytona 955i",2006,"Sport",960
"9b7605d7d6d23afbd53807d06c65202d","Yamaha","XT1200ZE Super Tenere",2016,"Super motard",1200
"9b7ca25032b0bfb1ebb74925e74c94c8","Harley-Davidson","Ultra Limited",2021,"Touring",1870
"9b86c0e7ad22de2de6b6027c6564efb7","Kawasaki","W 650",2001,"Classic",680
"9b921e7d640ab0feb347b96fbaefef27","BMC Choppers","Choppers Hooligan 541",2011,"Custom / cruiser",1440
"9ba2286fb3ca2857567c348110c7a295","Kawasaki","GPZ 900 R (reduced effect)",1986,"Sport touring",910
"9ba30c8abc50bfe269bd83c62053011f","Kawasaki","ZZR 600",2004,"Touring",600
"9bb1e39bcd2adfc842bfe18290211bd5","KTM","450 SX-F",2019,"Cross / motocross",450
"9bba42f7c1f13246943671f601657533","Harley-Davidson","FLH 1340 Electra Glide Belt Drive",1983,"Touring",1340
"9bbaf32ecfa41566d487f608f349648e","Harley-Davidson","XLH Sportster 1200",1992,"Custom / cruiser",1200
"9bbb4ac8da5107c1f1d2330cab4a16b9","Triumph","Street Triple R",2017,"Naked bike",770
"9bbc00b5a67c5d7459e70d04e25342b0","Yamaha","VMAX",2011,"Naked bike",1670
"9bbde4b5a2c58c1efbf7d28baba541bf","Kawasaki","Concours 14 ABS",2020,"Sport touring",1350
"9bbefd771c18ad8f6d83b5124ea1f933","Suzuki","GSX-R 1000",2004,"Sport",1000
"9bc2ddda7be1c86d1107e541c7a2bbf6","Honda","CX 500",1980,"Naked bike",500
"9bc646a5c93390a5a2b46e9f9e7c4cb2","BMW","R 100 GS Paris-Dakar",1990,"Allround",980
"9bc659098d7c4fb09f951108adbb9602","Yamaha","FZR 1000 Genesis",1988,"Sport",990
"9bc7490872431fd52726d00b3e21c882","Cagiva","Elefant 350",1991,"Allround",350
"9be0be10234da5c2f99c482095d1bac1","Cagiva","Elefant 900 i.e. GT",1992,"Enduro / offroad",900
"9be0f5f6f562acd37f155c6dd7f1e8b2","Vespa","GTV 250 ie",2007,"Scooter",240
"9be42c4b20ba9b967cada6c4ffb4987b","Matchless","G 80 E",1989,"Classic",490
"9be75d51ce0f8020f43edf4003103e67","Laverda",1000,1982,"Sport touring",980
"9be781fce19245ff2440b3f15db65dff","BMW","C 400 X",2019,"Scooter",350
"9be86421b6f956b574d0d3ad2a0e6938","Suzuki","GZ 250",2003,"Custom / cruiser",250
"9bed218b6cb2950e95f5c850822a2e51","Yamaha","V Star 950 Tourer",2013,"Touring",940
"9bf130ae9943f0ab01f9103a5117b017","SWM","RS 300 R",2020,"Enduro / offroad",300
"9bf2ca4bd219d2032db1cb9829712309","Aprilia","Leonardo 300",2005,"Scooter",260
"9bf82ef4a9ee33488e9fb49c4d139158","Suzuki","RG 250 Gamma",1987,"Speedway",250
"9bfd5fe5ec06d373364a85cf432ce71e","Yamaha","XJR 1300",2007,"Naked bike",1250
"9c0516624e00839e03b3c38957b39ad8","Kawasaki","Z 750 L",1981,"Sport touring",740
"9c0b8876c5a49834a72d4b7910147c14","Suzuki","Boulevard C90T",2008,"Touring",1470
"9c0d68caa3298343684d87e7e975c4a7","BMW","R 100 GS Paris-Dakar",1992,"Super motard",980
"9c100d16c4b46074ded5d67f61efce66","Kawasaki","Ninja ZX-6R",2007,"Sport",600
"9c155c3420151707d4fb809f17bd2819","Victory","Vegas",2017,"Custom / cruiser",1740
"9c175f4b2474b717963026df2867fa41","Triumph","Thunderbird",1995,"Classic",890
"9c19eeae6f7c784c0142979b0e03895f","Ducati","Scrambler Sixty2",2018,"Classic",400
"9c255ddd56b2d6c1d73b7ae06c583cb4","Honda","ST 1300 ABS",2008,"Sport touring",1260
"9c264032ac694ac8961cb3072b5b0cf1","Suzuki","Bandit 650SA",2014,"Sport",660
"9c2a2b7f1a2bed777bfda919c5977293","Kawasaki","Z900RS Cafe",2021,"Classic",950
"9c2fdb579d75f7b99407616497ec437c","MV Agusta","Agusta Dragster RR",2022,"Naked bike",800
"9c337f0b2a8bf4965e199e79b42c5fbe","Suzuki","GSX250R",2018,"Sport",250
"9c38b77f3bd1ed6b5261c11b4134e361","Honda","CB 250 Two Fifty",1997,"Naked bike",240
"9c3b6a9319aea8aa9728bccd104fca4a","Kawasaki","Ninja 250 KRT Edition",2016,"Sport",250
"9c3c57f27ae22b944b0618bcd5e2ed4f","Honda","XL700V Transalp",2011,"Super motard",680
"9c3f0d0927cc740982418ead384729b7","Benelli","Tornado Naked Tre 899",2010,"Naked bike",900
"9c47f0408f373a71b1c2bf6144617cf2","Harley-Davidson","Softail Fat Boy Lo",2014,"Custom / cruiser",1690
"9c4987484b1b7a738cba4747a3bdf0fd","Yamaha","XT 600",1984,"Enduro / offroad",600
"9c4f70788b9c61a6debdc0aa9263dd61","Kawasaki","Z 450 LTD",1988,"Sport",450
"9c52470d1eb4bbe7d58696ee0cd8a779","KTM","990 Super Duke R",2010,"Naked bike",1000
"9c5a939c862d7cc5f4915733429008bb","Kawasaki","KLX300R",2008,"Enduro / offroad",290
"9c5b8c2700c45ab008b6c88dce62081c","MV Agusta","Agusta F3 RR",2023,"Sport",800
"9c5d5f7659a641b821917bb949555077","Suzuki","GS 700 E/ES",1985,"Sport",700
"9c657d27bcf6b532526ca9cebcb6d568","Suzuki","DR-Z 400 S",2000,"Enduro / offroad",400
"9c6e24f91813750bbd39d2e12423bcb4","KTM","620 SuperMoto",2000,"Super motard",630
"9c738ea6bb9d0b109f0b5cf54c6bb1af","Suzuki","GSX 600 F",1990,"Sport touring",600
"9c76b3cc00e98d3ec074f4fd769963e5","Ducati","Monster 696",2014,"Naked bike",800
"9c7832d21ad244122b3b15eac04c3fd9","Harley-Davidson","FLST 1340 Heritage Softail (reduced effect)",1989,"Allround",1340
"9c7ffb02d318441e9a11fdc6bb03991a","Triumph","Trident 660",2023,"Naked bike",660
"9c81d9165076210b6ebfe354a7310f45","Aprilia","RS 660 Limited",2023,"Sport",660
"9c9fe19874ad9002dfad9bcf790e0175","BMW","R nineT Scrambler",2018,"Naked bike",1170
"9ca42a9baf6f6f466d6640565ff87ded","Suzuki","GSF 600 N Bandit",1997,"Naked bike",600
"9ca62bff6d67e2ff228dda97d54a8ea5","Harley-Davidson","FXDP Dyna Defender",2004,"Custom / cruiser",1440
"9cac4ab70350e55bb0ecca6a72dcd971","Kawasaki","Zephyr 750",1996,"Naked bike",740
"9cb1d0c7ea9e265cfd4372bf12dfb67d","KTM","250 EXC-F Six days",2016,"Enduro / offroad",250
"9cc659003299c0bae3f1c95a7c004bf8","Cagiva","V-Raptor 1000",2002,"Naked bike",1000
"9cd872c98c6a279fc7880c27b4aeb21e","Ducati","Desmosedici RR",2007,"Sport",1000
"9cda84f73e53cb8457e39aa064c65985","Honda","VF 700 C Magna",1986,"Custom / cruiser",700
"9cdbacf673a617a48abd285de143d91e","Suzuki","GSX-S1000",2020,"Sport",1000
"9ce2446473d711a2040f534ae27f2db1","Yamaha","XSR900",2024,"Classic",890
"9ce31fe77b59cacb5194886d371e97cd","Triumph","Sprint RS",2002,"Sport touring",960
"9cee9bf9fdf9a670623df073c964f03e","Ducati","Monster 620 Dark",2006,"Naked bike",620
"9cf16c4f06da1521167021ba09792506","Honda","Interceptor",2011,"Naked bike",780
"9cf21bc8de60e37ba165eb8712796e1c","MuZ","Baghira",1999,"Enduro / offroad",660
"9cf2d9df84587a43a28df838f8033b2d","Suzuki","GSX-R 600",2002,"Sport",600
"9cf2e91f09c03828d084b63153a6006b","Kikker 5150","5150 Hardknock",2017,"Classic",250
"9d01334fb20e1fba87bb496cffdca7d1","Harley-Davidson","1340 Tour Glide Ultra Classic",1989,"Touring",1340
"9d047fd9199018670f43676144a78d11","Harley-Davidson","FLTC 1340 Tour Glide Classic",1981,"Touring",1340
"9d0b8e39fc4a070be31ab52f81489be6","Aprilia","Atlantic 250",2007,"Scooter",240
"9d0c305e08bd96b4a27a9b1505625640","Enfield","Thunderbird 350",2004,"Naked bike",350
"9d0e3f7968c538680247f18af351521d","Victory","Cross Roads",2010,"Touring",1740
"9d0f5a1ac32d93280c581500f7790d75","Suzuki","GSR750",2015,"Naked bike",750
"9d15b510c3c094672326223773009aad","Moto Guzzi","Guzzi Stelvio 1200 8V",2014,"Enduro / offroad",1150
"9d2242f7bb2b513a3bf2fd35a428c2e8","Yamaha","V Star 1100 Classic",2012,"Custom / cruiser",1070
"9d27201e9aa24c0d4605405a51cbb227","Yamaha","XVZ 1300 TF Royal Star Venture",2001,"Touring",1290
"9d2d9362d39c2870f6c14990dc9be3c6","Suzuki","SV650S",2014,"Sport",650
"9d2e551420efcf09144a0fad085bc29d","Yamaha","XV1900A Midnight Star",2009,"Custom / cruiser",1850
"9d3238a83e76e1455b87f007f540efea","BMW","R 1100 S",2002,"Sport touring",1090
"9d3811e9170cfc1b99b6d63dcaf6aeeb","Triumph","Bonneville",2001,"Classic",790
"9d3ef0546fec292f8131e07958bd7cba","Yamaha","YZ250F",2017,"Cross / motocross",250
"9d4578844596ecbc3707adff799bf43c","Aprilia","Scarabeo 400",2008,"Scooter",400
"9d4ab3333b4f56f397709e7fd5429e4d","Moto Guzzi","Guzzi V7 Racer",2019,"Classic",740
"9d552696a2fe379ca2baaeac70ff40de","KTM","Enduro 250 VC",1989,"Enduro / offroad",250
"9d568bc71075fbda62df8c34ce61ae73","KTM","1290 Super Duke GT",2023,"Naked bike",1300
"9d5d12c807b70d9ccd95740cb5ff2248","Harley-Davidson","Tri Glide Ultra",2019,"Touring",1870
"9d66122f4a4e7dbbac62526e1ab1a0df","Suzuki","GSX-R600",2009,"Sport",600
"9d6c610eccc2bbacb2638d5eba72ff68","Honda","Rebel 300",2017,"Custom / cruiser",290
"9d74f7fb1ed6992ca643ca915f0db433","Hyosung","MS3-250",2011,"Scooter",250
"9d76ae871f4295e34578584d6a2fb380","Kawasaki","Z 1300 DFI (reduced effect)",1985,"Touring",1290
"9d7ca92451c8b5482a2b066bbdf0fb00","BMW","R 65 GS",1990,"Allround",650
"9d7fadcc4a35e218476a4e85852913e4","Triumph","Trident 660",2022,"Naked bike",660
"9d8a0a2dbf812876461be3971a008747","Honda","VT 750 C Shadow",2008,"Custom / cruiser",750
"9d9a311718bf70431afbbde2b01a42fd","Husqvarna","701 Enduro",2023,"Enduro / offroad",690
"9d9f3c95ae3caca8204dc0bf27bbd85d","KTM","1290 Super Duke R",2019,"Naked bike",1300
"9da6e86fc18eb82d76cd61db5c2be609","KTM","250 EXC Six Days",2017,"Enduro / offroad",250
"9dac4dd42188ee8e026ea1a445dc7a28","Triumph","Speed Triple",1999,"Naked bike",960
"9dac55f5483e7351f729eb7e3f2240d0","Honda","CB 1300 S",2008,"Sport",1280
"9dafac883846cac70da3ed529496318f","Harley-Davidson","FLTR Road Glide",2008,"Touring",1570
"9db0a54562ad238e83a0ef1ff1094e5f","Tank Sports","Sports Urban Touring 250",2008,"Scooter",250
"9db91ec4fd2e9d7ee87456f258ed38d5","Suzuki","Intruder C800",2012,"Custom / cruiser",810
"9dc6034e6af7e8e2f4db8205358b5520","MV Agusta","Agusta F4-R312 1+1",2008,"Sport",1000
"9dc9bd1b6868e1379af8679f65452577","Bimota","DB5 Mille",2007,"Sport",990
"9dd0d694633dd01826a12e71eec2555d","Yamaha","TR 1",1981,"Naked bike",980
"9dd1b8605dffbec1c22bd4a9120048e8","Kawasaki","Vulcan 2000 Classic LT",2009,"Touring",2050
"9dd1eeb038e91143cb83d21be0bd9640","Harley-Davidson","XLH Sportster 883 Standard",1992,"Sport",880
"9dd5e27189a964b6a63161bf00640a1e","MV Agusta","Agusta Turismo Veloce 800 Lusso",2017,"Sport touring",800
"9dd76a3c96442c6ff40b616b4410678a","Benelli","TRK 251",2019,"Allround",250
"9dde73114f08fad2af48c539f616fabc","Hartford","VR-200H",2008,"Allround",200
"9de018e397b99087ee5d7f4c1660f726","Yamaha","XV 1100 Virago",1989,"Touring",1060
"9de09a1df0f8f404cae0d550002e32fe","Honda","XL 600 LM",1985,"Allround",590
"9deca248e7278d0fcc09dff6ba73f849","G&G","Spartaco 1100",2001,"Custom / cruiser",1060
"9df804e7adc1112b19f7e6ec2f44cae5","Yamaha","Star Eluder",2018,"Touring",1850
"9dfb490494b4c8d0e4f4eade61123e68","Honda","NSS 250 Reflex",2002,"Scooter",250
"9e03ab7f65295d35993285093235a9cd","Triumph","Trident 660",2021,"Naked bike",660
"9e07cc0487b8a2b1a5c6189ddd93ea94","BMW","F 650",2000,"Enduro / offroad",650
"9e0d4866d5dee6f456d33ff530f7ea2d","Triumph","Bonneville T120",2022,"Classic",1200
"9e0dd06126e4522fc4832235984a3896","Beta","M4",2007,"Super motard",350
"9e1112aa8bee35694fca81499b46f86c","MV Agusta","Agusta Brutale 800 America",2018,"Naked bike",800
"9e23b78dc8051342a210b081aa2af276","Honda","NM4 Vultus",2017,"Super motard",670
